dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	96164	134226	96152	134214
0.9846153846153847	104679	146361	3426	5136
0.8974358974358975	31739	45292	31720	45272
1.0	56075	79951	56063	79936
1.0	207672	288261	207492	288053
1.0	189039	262535	141869	197945
1.0	59017	83953	58999	83934
1.0	108935	152107	108916	152086
1.0	240204	333247	106920	149368
1.0	141870	197947	80391	114250
1.0	73243	104283	73214	104252
0.9230769230769231	232340	322137	130592	182262
1.0	185112	257414	185098	257398
1.0	96164	134226	96163	134225
0.958974358974359	248530	345004	114485	159751
0.9025641025641026	70444	99439	45807	65387
1.0	96164	134226	96162	134224
1.0	96164	134226	96161	134223
0.9025641025641026	138303	192679	138232	192608
1.0	57497	81840	57441	81777
1.0	73243	104283	73209	104247
1.0	140908	196601	140778	196463
1.0	180869	251265	172592	240418
1.0	220485	306346	188802	262253
1.0	249014	345852	165398	230490
1.0	158449	221041	158441	221032
1.0	100612	140670	100600	140658
1.0	158728	221370	158721	221363
1.0	151203	210778	151201	210774
1.0	230608	319270	127106	177371
1.0	53327	75754	28338	40286
1.0	56075	79951	56046	79914
1.0	22348	32204	22292	32148
1.0	140723	196407	14005	20177
1.0	112644	157081	110412	154219
1.0	152290	212293	21982	31524
1.0	246850	342584	246814	342544
1.0	158449	221041	158420	221006
1.0	9269	13656	5518	8104
1.0	167008	232776	21035	30278
1.0	63003	89472	63002	89471
1.0	115112	160624	115090	160602
1.0	200192	278274	86617	122234
0.9230769230769231	91781	128861	50359	71761
0.8974358974358975	223249	309882	223179	309812
1.0	149949	208991	2428	3462
1.0	131866	184027	131849	184009
1.0	226871	314470	226382	313760
1.0	23119	33105	23101	33087
1.0	246729	342459	242145	336193
1.0	249581	346505	226255	313583
1.0	143531	200171	143529	200169
1.0	87574	123705	87559	123688
1.0	234355	325042	139276	194070
1.0	62169	88389	6958	10348
0.9179487179487179	236728	328730	40487	57751
1.0	217752	302708	172600	240480
0.9692307692307692	217585	302448	153323	213684
1.0	125289	174795	22479	32346
1.0	67782	95813	67497	95513
1.0	179309	249136	179250	249072
1.0	107429	150147	29376	41721
0.9333333333333333	236655	328657	170477	237515
1.0	113426	158314	83948	118822
1.0	71865	101822	71848	101796
1.0	106670	148999	25190	35867
1.0	62169	88389	6975	10365
1.0	66120	93551	32124	45748
1.0	136348	190191	106573	148902
1.0	36623	52557	36555	52489
1.0	125289	174795	46444	66550
0.9794871794871794	136281	190089	69793	98365
0.9282051282051282	231462	320767	189116	262630
0.958974358974359	88248	124504	88228	124479
0.9692307692307692	81959	116389	73265	104305
1.0	212387	295114	212342	295069
1.0	36623	52557	36560	52494
0.9076923076923077	210973	293097	183237	254771
1.0	161175	224731	132596	184998
0.8974358974358975	109768	153116	92899	130046
1.0	169218	235897	169151	235830
1.0	139288	194125	111719	155925
1.0	118255	164886	118191	164814
1.0	84190	119075	84077	118957
1.0	120633	168338	54188	76969
1.0	174701	243416	174684	243399
0.9692307692307692	93644	130981	93613	130950
1.0	199828	277518	175822	244867
1.0	240006	333010	201385	279752
1.0	74753	106362	74695	106302
1.0	200188	278253	3614	5402
1.0	192205	267297	3428	5142
1.0	84190	119075	84067	118947
0.9538461538461539	135639	189126	15750	22755
1.0	193639	269161	77381	109768
1.0	178964	248732	18455	26827
1.0	198202	275482	139249	193991
1.0	84190	119075	84074	118954
1.0	23624	33813	23615	33804
1.0	149039	207819	11732	17007
1.0	135561	189028	135542	189007
0.9025641025641026	209466	290805	92878	130017
1.0	46762	66944	46626	66808
1.0	218673	303866	218670	303863
1.0	147336	205271	147332	205267
1.0	86618	122235	46399	66410
1.0	238270	330610	111108	155209
1.0	161198	224756	43124	61560
1.0	186347	258916	139903	195154
1.0	177508	246922	111865	156117
1.0	96587	134727	50443	71845
1.0	107421	150112	72688	103288
0.9641025641025641	73240	104280	10407	15127
0.9230769230769231	192774	268056	62658	89086
1.0	120786	168542	120767	168523
1.0	120786	168542	120766	168522
1.0	149076	207856	11717	16992
1.0	249616	346551	249611	346546
1.0	84190	119075	84092	118972
1.0	59292	84393	59143	84237
1.0	84190	119075	84090	118970
1.0	84190	119075	84097	118977
1.0	84190	119075	84096	118976
1.0	235184	326495	223549	310199
1.0	75230	107100	75225	107095
1.0	59292	84393	59141	84235
1.0	84092	118972	83985	118864
1.0	84190	119075	84036	118916
1.0	155118	216166	24503	34916
1.0	113628	158542	74911	106580
1.0	122077	170273	29011	41164
1.0	198065	275297	93238	130485
1.0	123620	172438	62655	89083
1.0	84092	118972	83973	118851
1.0	160301	223448	160288	223433
1.0	84092	118972	83972	118850
1.0	46364	66324	40436	57629
1.0	84092	118972	83971	118849
1.0	160301	223448	160297	223443
1.0	160301	223448	160296	223442
1.0	160301	223448	160298	223444
0.9846153846153847	91943	129041	9654	14115
1.0	160301	223448	160293	223439
1.0	5942	8756	5928	8740
1.0	149071	207851	11742	17017
1.0	107313	149946	46060	65773
1.0	90748	127428	90665	127343
0.9641025641025641	193455	268977	46363	66321
1.0	84190	119075	84063	118943
1.0	92594	129730	92312	129448
1.0	84190	119075	84061	118941
1.0	84190	119075	84046	118926
1.0	84190	119075	84044	118924
1.0	114793	160218	114766	160189
0.9179487179487179	103274	144378	20565	29639
1.0	232313	322110	11166	16078
0.9538461538461539	248271	344596	191127	265658
1.0	66569	94183	66542	94156
1.0	84190	119075	84053	118933
1.0	226322	313650	226279	313607
1.0	184263	256407	184256	256400
1.0	199688	277362	199655	277328
1.0	131747	183852	92745	129881
1.0	167122	232890	50244	71639
0.9743589743589743	80198	113946	10644	15426
1.0	235588	327352	14757	21388
1.0	32405	46120	32334	46049
0.9025641025641026	172840	240802	29403	41748
0.9897435897435898	234989	326300	114382	159648
1.0	36191	51889	36185	51883
0.9179487179487179	177939	247389	62030	88243
0.9948717948717949	136724	190619	61153	87133
1.0	84190	119075	84012	118892
1.0	156841	218886	13909	20059
0.8974358974358975	152308	212311	150091	209175
1.0	53414	75845	53408	75836
1.0	183251	254830	158907	221576
1.0	84190	119075	84014	118894
1.0	174668	243383	174545	243260
1.0	49472	70503	49440	70470
1.0	140509	196116	113767	158852
1.0	84190	119075	84002	118881
1.0	207963	288696	160795	224200
0.958974358974359	47391	67800	43701	62271
1.0	84190	119075	84000	118879
1.0	180154	250268	180125	250234
1.0	84190	119075	84008	118887
0.9179487179487179	92923	130070	55266	78687
1.0	66014	93414	18062	26311
1.0	179509	249392	179443	249326
1.0	116408	162386	112644	157081
1.0	201707	280162	201671	280084
0.9794871794871794	214575	298430	104927	146618
0.9435897435897436	159452	222190	127963	178600
1.0	155115	216158	121136	169004
1.0	169939	236852	169934	236847
1.0	175364	244244	175341	244221
0.8923076923076924	227460	315135	80156	113904
1.0	180957	251411	123002	171756
1.0	207453	288005	207400	287949
1.0	98156	137051	27320	38684
1.0	89751	126308	89728	126285
1.0	98156	137051	27325	38690
0.9128205128205128	161470	225043	135651	189143
1.0	13718	19801	13703	19785
1.0	118816	165923	68513	96722
1.0	183860	255710	183857	255704
0.9230769230769231	178767	248467	178511	248211
1.0	74816	106430	74780	106394
1.0	84153	119038	84036	118916
1.0	84153	119038	84008	118887
1.0	67745	95776	67513	95529
1.0	249656	346627	232543	322347
1.0	189436	262975	16265	23457
1.0	114772	160195	15535	22429
1.0	84153	119038	84000	118879
1.0	84153	119038	84002	118881
0.8974358974358975	220893	306958	158454	221046
1.0	152652	212794	152647	212789
1.0	84153	119038	84012	118892
1.0	218808	304055	4840	7271
1.0	84153	119038	84014	118894
1.0	32008	45629	11166	16078
1.0	230343	318957	193440	268962
1.0	81967	116397	81893	116322
1.0	4363	6619	4342	6583
1.0	185488	257909	185475	257896
1.0	55137	78507	55127	78497
0.9641025641025641	230083	318545	65233	92425
1.0	65653	92940	65575	92842
1.0	225352	312607	225223	312450
1.0	66086	93496	66071	93481
1.0	136234	190029	50507	71910
1.0	17363	25100	17349	25077
0.9025641025641026	221386	307486	53059	75391
1.0	207588	288158	207286	287820
1.0	198263	275580	198259	275576
1.0	114212	159453	114191	159432
1.0	67935	95975	67915	95955
0.9846153846153847	167679	233628	32144	45768
1.0	216246	300755	112702	157232
1.0	85589	120948	85587	120946
0.9230769230769231	120466	168004	50359	71761
1.0	161560	225143	161027	224570
1.0	221132	307206	13339	19210
1.0	178721	248421	178673	248373
1.0	176870	246146	176829	246102
0.9487179487179487	220572	306515	220519	306462
1.0	245064	340286	136233	190028
1.0	155126	216186	136234	190029
1.0	146489	204199	77172	109467
1.0	247369	343228	99666	139231
1.0	113277	158141	3886	5786
1.0	209042	290252	193654	269180
1.0	139281	194092	17095	24732
1.0	195807	272107	91947	129045
1.0	231670	321064	77911	110792
1.0	159507	222261	25273	35964
1.0	123333	172145	123309	172120
1.0	129728	181128	104128	145625
0.9692307692307692	152301	212304	151437	211103
0.8923076923076924	34401	49445	9594	14050
0.8923076923076924	159446	222184	93774	131120
1.0	192800	268083	192794	268077
0.8974358974358975	144959	202010	67825	95856
1.0	233647	323774	46040	65718
1.0	93581	130908	93485	130809
1.0	46810	66992	46806	66988
1.0	205013	284571	186584	259283
1.0	84216	119102	84205	119091
1.0	142825	199029	87377	123439
1.0	243079	337534	243040	337495
1.0	159507	222261	25203	35880
1.0	228321	316188	63863	90563
1.0	85192	120529	85158	120493
0.9179487179487179	221149	307224	220762	306803
0.9333333333333333	70388	99383	37265	53566
1.0	204255	283558	106863	149310
1.0	67972	96013	67871	95904
1.0	156956	219002	156948	218994
1.0	247388	343262	86303	121831
1.0	235189	326501	91948	129046
1.0	84216	119102	84212	119098
1.0	84216	119102	84211	119097
1.0	215744	300081	215731	300068
1.0	155026	216049	139246	193985
1.0	1333	1906	1332	1905
1.0	189015	262511	177142	246533
1.0	46867	67059	46834	67023
0.9743589743589743	144887	201938	62074	88294
1.0	112687	157194	91692	128697
0.9025641025641026	217440	302227	3945	5845
1.0	222114	308395	221453	307556
1.0	216227	300723	4716	7088
1.0	84153	119038	84090	118970
0.9641025641025641	167845	233805	153035	213273
1.0	78551	111668	78543	111660
1.0	156672	218636	156654	218618
0.9487179487179487	169598	236416	117674	164065
0.9230769230769231	172844	240807	12855	18537
1.0	167008	232776	74908	106560
1.0	241380	335166	47606	68015
1.0	133025	185505	133024	185504
1.0	11300	16303	9666	14127
1.0	178707	248407	178468	248168
1.0	49258	70237	49254	70233
1.0	236884	328887	236723	328725
1.0	183251	254830	158898	221559
1.0	84153	119038	84092	118972
1.0	72690	103294	30640	43664
1.0	83356	118059	83355	118058
1.0	84153	119038	84096	118976
1.0	84153	119038	84097	118977
1.0	207476	288033	207353	287898
1.0	227080	314696	47491	67900
0.9435897435897436	143356	199969	64385	91214
0.9282051282051282	88045	124259	83628	118405
1.0	84153	119038	84061	118941
0.9641025641025641	198537	275937	198476	275876
1.0	202635	281406	202613	281381
1.0	84153	119038	84063	118943
1.0	84153	119038	84067	118947
1.0	87080	123053	43036	61468
0.9333333333333333	116408	162386	27038	38348
0.9025641025641026	245533	341003	234998	326309
1.0	98678	137924	98671	137917
1.0	84153	119038	84074	118954
1.0	84153	119038	84077	118957
1.0	239924	332860	181329	251848
1.0	232752	322632	232736	322616
1.0	85192	120529	85141	120474
0.9641025641025641	243958	338670	33834	48072
1.0	148176	206445	148172	206441
1.0	80949	114919	32827	46634
1.0	139271	194057	104584	146265
0.9487179487179487	93618	130955	49287	70267
1.0	84153	119038	84044	118924
1.0	84153	119038	84046	118926
1.0	194954	270886	194941	270873
1.0	226332	313660	226323	313651
1.0	52796	75033	52748	74985
0.8923076923076924	65108	92278	26816	37989
1.0	93139	130358	93111	130330
1.0	227424	315098	113423	158311
0.9692307692307692	241376	335160	214245	297863
1.0	193583	269105	48216	68853
1.0	84153	119038	84053	118933
1.0	210683	292536	206271	286256
1.0	64651	91601	64643	91592
0.9435897435897436	177512	246926	43088	61520
1.0	181242	251738	72676	103244
1.0	211332	293533	33835	48073
1.0	84216	119102	84160	119045
0.9641025641025641	180957	251411	27341	38732
1.0	84216	119102	84164	119049
1.0	84216	119102	84169	119054
1.0	59546	84708	21035	30278
1.0	97917	136652	97916	136651
1.0	248991	345698	81831	116238
1.0	84216	119102	84170	119055
1.0	95694	133565	23167	33195
1.0	84216	119102	84174	119059
1.0	240979	334512	72688	103288
0.9230769230769231	166228	231574	89051	125431
0.9846153846153847	246831	342563	246754	342484
1.0	90748	127428	90733	127413
1.0	90748	127428	90735	127415
1.0	200569	278822	200558	278811
1.0	81922	116352	27332	38698
1.0	247920	344085	222038	308273
1.0	90082	126707	90001	126622
1.0	90748	127428	90737	127417
1.0	172265	239976	114015	159250
1.0	90748	127428	90736	127416
1.0	198939	276455	69816	98412
1.0	248991	345698	234953	326255
1.0	146776	204567	146722	204513
1.0	200569	278822	200559	278812
1.0	151401	211067	147276	205211
1.0	84216	119102	84145	119030
1.0	200569	278822	200564	278817
1.0	200569	278822	200562	278815
1.0	84216	119102	84147	119032
1.0	106791	149161	106779	149149
0.9128205128205128	69862	98511	25242	35933
1.0	17263	24949	17262	24948
1.0	115781	161423	93836	131184
1.0	92441	129577	72116	102448
1.0	28468	40424	28366	40314
1.0	84216	119102	84153	119038
1.0	232347	322144	232298	322095
1.0	84216	119102	84157	119042
1.0	84216	119102	84159	119044
1.0	157139	219216	157133	219210
0.9794871794871794	226955	314563	226873	314472
0.9743589743589743	195854	272209	80198	113946
0.9333333333333333	190757	265114	190683	265028
0.9384615384615385	230083	318545	152301	212304
1.0	190223	264172	104158	145669
1.0	224001	310891	114436	159702
1.0	81878	116300	29820	42527
1.0	136461	190328	74700	106307
0.9076923076923077	80551	114422	75805	107761
1.0	88768	125111	88586	124915
1.0	72021	102301	16265	23457
1.0	76525	108642	76476	108585
0.9076923076923077	178673	248373	45587	65068
1.0	216748	301480	7279	10838
1.0	46040	65718	35411	50623
0.9384615384615385	190234	264215	79203	112588
0.9128205128205128	211691	294140	18022	26249
1.0	241865	335864	153011	213238
1.0	88768	125111	88576	124899
0.9487179487179487	217112	301898	7044	10525
1.0	98295	137277	98287	137260
0.9538461538461539	166015	231242	166007	231234
1.0	212175	294840	195334	271422
1.0	84216	119102	84180	119065
1.0	226959	314567	226939	314545
1.0	148342	206766	699	935
1.0	216221	300706	34024	48375
1.0	219881	305648	219856	305620
1.0	104158	145669	14974	21618
0.9692307692307692	72398	102821	72363	102786
1.0	249221	346093	249196	346068
1.0	107331	150004	43141	61581
1.0	249221	346093	249178	346050
1.0	172984	240948	172969	240933
1.0	130394	182007	130386	181999
1.0	229754	318045	69868	98527
1.0	84216	119102	84192	119077
1.0	84216	119102	84190	119075
1.0	195807	272107	187325	260225
1.0	143470	200099	81901	116330
1.0	84216	119102	84194	119079
1.0	84216	119102	84199	119084
1.0	84216	119102	84198	119083
1.0	170139	237119	77228	109551
0.9282051282051282	69869	98528	3163	4730
1.0	84190	119075	84153	119038
1.0	228334	316231	110385	154140
1.0	84190	119075	84159	119044
1.0	13421	19345	13411	19315
1.0	171910	239554	167689	233638
1.0	84190	119075	84157	119042
1.0	59150	84244	59147	84241
1.0	127952	178589	109225	152440
1.0	200658	278971	200657	278969
1.0	178218	247749	178175	247703
0.9076923076923077	143358	199971	74211	105519
1.0	141545	197574	88763	125103
1.0	84190	119075	84160	119045
1.0	158602	221234	136113	189877
1.0	102975	143917	102972	143914
1.0	84190	119075	84145	119030
0.9333333333333333	55697	79373	53328	75755
1.0	84190	119075	84147	119032
1.0	76421	108529	76102	108210
0.9076923076923077	155355	216636	144715	201763
1.0	155110	216141	125286	174785
1.0	90558	127215	90359	127016
1.0	201202	279545	194979	270915
1.0	173220	241269	173197	241245
1.0	186462	259128	89975	126596
1.0	224782	311880	224758	311856
1.0	131136	183046	131120	183029
0.9282051282051282	206316	286333	48024	68535
1.0	245145	340413	245090	340318
1.0	246459	342128	246457	342126
1.0	6198	9035	5920	8732
1.0	91947	129045	69874	98533
1.0	225841	313159	225799	313117
1.0	148093	206306	134115	187137
0.958974358974359	137602	191883	75513	107412
1.0	166049	231298	26643	37813
1.0	179137	248936	179042	248838
1.0	112793	157399	112785	157391
1.0	84190	119075	84180	119065
1.0	161468	225041	21042	30291
1.0	235190	326505	189012	262508
1.0	78465	111581	78383	111498
1.0	84190	119075	84164	119049
1.0	222209	308523	161206	224767
1.0	84190	119075	84169	119054
1.0	38714	55335	38709	55330
0.9128205128205128	203486	282559	170371	237382
1.0	175822	244867	125279	174753
0.9128205128205128	136316	190143	136154	189939
0.9282051282051282	221221	307298	93778	131124
1.0	148688	207241	148654	207207
1.0	37119	53312	37110	53303
1.0	78514	111630	78489	111605
1.0	84190	119075	84170	119055
0.9897435897435898	161734	225435	137317	191508
1.0	84190	119075	84174	119059
1.0	209104	290335	48432	69184
1.0	161779	225504	7269	10810
1.0	163028	227349	162953	227264
1.0	116408	162386	81648	115850
0.9179487179487179	10945	15835	10934	15824
1.0	165779	230965	165709	230892
1.0	84190	119075	84113	118996
1.0	114202	159443	114162	159403
1.0	209626	291046	207562	288128
1.0	232896	322831	232888	322823
0.958974358974359	179035	248831	179012	248808
1.0	98156	137051	91828	128925
0.8974358974358975	220893	306958	158419	221003
0.9282051282051282	64870	91957	32149	45773
1.0	122076	170272	29010	41163
1.0	220213	306000	220184	305971
1.0	205298	285001	112026	156296
1.0	127339	177707	127326	177694
1.0	18506	26883	18477	26853
1.0	234970	326280	170509	237592
1.0	176460	245654	176355	245548
0.8974358974358975	220893	306958	158421	221007
1.0	223029	309607	99494	139027
1.0	96440	134535	96417	134512
1.0	92178	129305	92077	129204
1.0	84190	119075	84137	119022
1.0	116301	162207	116278	162164
0.9435897435897436	186451	259110	104667	146349
1.0	120465	167996	119484	166632
0.9487179487179487	220906	306974	9634	14095
0.958974358974359	66110	93532	26530	37700
1.0	90748	127428	90744	127424
1.0	90748	127428	90741	127421
0.9025641025641026	161543	225125	66110	93532
0.8974358974358975	220893	306958	158412	220995
